EmployeeID,Age,TravelProfile,Department,HomeToWork,EducationField,Gender,HourlnWeek,Involvement,WorkLifeBalance,Designation,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome,Attrition
5111776,36,Yes,Analytics,28,Statistics,Female,68,3,4,Executive,4,1,2,1,25,11,8,9,M,18022,1
5111777,26,Rarely,Sales,11,CA,Male,46,3,1,Manager,1,1,1,0,18,5,1,2,Single,19684,0
5111778,37,Rarely,Analytics,1,Statistics,Female,56,4,3,Manager,2,0,1,0,18,14,3,11,Divorsed,21474,0
5111779,47,Rarely,Sales,6,Statistics,F,53,3,2,AVP,4,1,9,0,18,24,6,2,Divorsed,32606,0
5111780,30,Yes,Analytics,17,Other,F,56,3,5,Senior Manager,2,1,1,1,,10,8,8,Single,23553,1
5111781,33,Rarely,Sales,1,CA,Male,48,1,1,Manager,5,0,1,0,27,9,0,,Married,19037,0
5111782,33,Rarely,Analytics,1,Statistics,F,42,4,2,Manager,2,0,0,0,19,6,1,4,Single,21949,0
5111783,37,Rarely,Analytics,18,Other,Male,53,3,5,Manager,3,0,8,0,20,10,,1,Married,20834,1
5111784,33,No,Analytics,2,CA,Male,59,4,1,Executive,3,1,1,0,17,1,0,0,M,17008,0
5111785,41,Rarely,Sales,10,Statistics,Male,66,3,4,Senior Manager,3,1,3,1,,12,0,7,Married,23189,0
5111786,45,Rarely,Analytics,6,Other,Male,37,3,4,VP,2,1,5,1,18,27,1,2,Divorsed,35513,0
5111787,34,Rarely,Analytics,1,CA,Male,64,3,5,Manager,4,0,1,0,20,5,1,3,Divorsed,19325,0
5111788,32,Yes,Analytics,27,Engineer,Female,32,3,4,Manager,1,1,3,0,26,,2,5,Single,21238,0
5111789,52,Yes,Analytics,29,CA,F,59,1,3,AVP,3,0,2,1,16,24,0,2,Divorsed,28247,0
5111790,49,Yes,Sales,3,CA,Male,63,4,2,Manager,4,1,2,0,19,17,0,8,Married,20390,0
5111791,54,Rarely,Analytics,8,Other,F,60,3,5,VP,3,0,5,0,17,27,5,9,Married,35094,0
5111792,28,Rarely,Analytics,10,CA,F,57,4,2,Manager,5,1,9,0,,10,1,8,Single,22811,0
5111793,24,Yes,Analytics,3,Engineer,Female,32,3,5,Executive,1,1,1,1,18,6,1,,Single,18760,0
5111794,38,Rarely,Analytics,7,Statistics,Male,56,3,1,Executive,3,1,8,1,21,9,2,,Divorsed,18996,0
5111795,42,Rarely,Analytics,24,Statistics,F,44,3,2,AVP,1,0,2,0,19,16,0,0,Single,30992,0
5111796,30,Rarely,Sales,13,Engineer,Female,53,3,2,Manager,3,1,0,0,16,6,4,4,Single,21577,0
5111797,26,Rarely,Sales,29,CA,F,34,3,4,Manager,2,0,2,0,29,7,2,5,Single,22180,0
5111798,36,Rarely,Sales,3,CA,Male,61,4,5,Senior Manager,3,0,1,0,18,10,9,0,Divorsed,22596,0
5111799,29,Rarely,Analytics,2,Statistics,F,57,4,3,AVP,1,1,3,0,19,9,1,7,Married,31124,0
5111800,38,Rarely,Sales,4,Statistics,Male,76,3,4,Senior Manager,3,0,0,0,17,17,5,13,Married,25609,0
5111801,51,Yes,Sales,3,Marketing Diploma,Male,52,3,1,Senior Manager,4,1,2,0,16,14,3,2,Divorsed,25596,0
5111802,38,Rarely,Analytics,10,Statistics,Male,71,3,4,Executive,1,1,2,0,24,10,0,3,Married,19771,0
5111803,33,Rarely,Analytics,13,CA,Male,69,3,4,Senior Manager,1,0,3,0,31,11,1,1,Single,27244,0
5111804,30,Rarely,Analytics,10,Engineer,Female,41,3,2,Executive,3,1,4,1,19,11,8,8,Married,19339,1
5111805,32,Rarely,Sales,32,Marketing Diploma,Female,63,4,4,Manager,1,0,2,0,20,14,6,8,Married,21468,0
5111806,25,Yes,Analytics,3,Statistics,Male,77,1,2,Manager,3,0,1,0,22,7,0,7,Married,20206,0
5111807,35,No,Analytics,9,Statistics,Female,52,3,1,Manager,3,0,1,0,17,15,2,9,Married,19148,0
5111808,20,Rarely,Analytics,5,Engineer,Male,54,3,2,Executive,5,1,1,0,24,1,0,0,Single,17973,1
5111809,42,No,Analytics,10,Statistics,Female,57,5,1,VP,3,0,2,0,28,22,6,11,Married,35973,0
5111810,59,No,Marketing,3,MBA,F,32,4,2,VP,2,1,9,0,26,30,2,2,Divorsed,33844,0
5111811,38,Rarely,Analytics,14,CA,Female,66,3,5,Executive,3,1,5,0,24,9,1,3,Single,19629,0
5111812,42,No,Analytics,5,Other,F,64,4,2,Manager,3,0,3,1,,11,1,8,Single,22811,0
5111813,33,Rarely,Sales,1,CA,Male,48,1,1,Manager,5,1,1,0,27,9,0,,Married,19037,0
5111814,45,Rarely,Analytics,21,CA,Male,79,3,1,AVP,2,0,0,1,19,21,4,10,Divorsed,28496,0
5111815,44,No,Analytics,10,CA,Male,39,1,3,Executive,1,0,5,0,20,8,3,3,M,18089,0
5111816,21,No,Sales,,CA,Male,39,3,3,Executive,1,1,1,0,29,3,2,2,Single,17610,0
5111817,47,Yes,Analytics,21,CA,F,58,3,2,Senior Manager,3,1,6,0,17,29,2,3,Divorsed,26527,0
5111818,51,Rarely,Analytics,9,Statistics,Male,51,4,2,Senior Manager,4,1,5,0,21,16,4,7,Married,27490,0
5111819,61,Rarely,Analytics,10,Statistics,F,43,3,1,VP,5,1,6,0,17,34,12,11,Married,35566,0
5111820,31,Rarely,Sales,13,Marketing Diploma,Male,74,4,3,Manager,3,1,2,0,24,11,2,5,Married,22578,0
5111821,27,Yes,Sales,4,CA,Female,71,2,2,Manager,2,1,1,1,25,6,0,4,Married,19647,0
5111822,34,Yes,Analytics,11,CA,Male,43,3,1,Executive,3,1,1,1,22,5,2,,M,18815,0
5111823,39,Rarely,Analytics,12,Statistics,Male,73,3,3,Executive,1,1,3,0,25,11,,4,Married,20771,0
5111824,35,Rarely,,5,Other,Male,75,3,3,Executive,2,0,1,0,17,1,0,0,Married,16951,0
5111825,29,Rarely,Analytics,2,Statistics,Male,59,3,2,Manager,5,1,0,0,17,6,0,2,Married,20373,0
5111826,,Rarely,Analytics,18,Statistics,Female,67,3,4,Executive,4,0,1,0,18,1,0,0,Divorsed,17210,1
5111827,33,Rarely,Sales,9,CA,Male,59,3,5,Manager,3,0,2,0,22,13,6,8,Single,21010,0
5111828,25,Rarely,,24,Engineer,Male,59,4,2,Executive,5,0,1,0,20,3,1,1,M,18296,0
5111829,43,Yes,Analytics,1,Statistics,Female,33,3,5,Manager,1,0,4,0,18,12,2,2,Married,20562,0
5111830,39,Yes,Analytics,15,Statistics,Male,47,4,2,Manager,5,0,3,0,21,14,2,3,Married,22288,0
5111831,25,Rarely,Sales,10,Statistics,Male,68,4,5,Executive,5,0,3,0,17,6,2,2,Married,19400,1
5111832,41,Rarely,Sales,28,Marketing Diploma,Male,59,4,3,Senior Manager,4,1,3,1,18,10,2,1,Single,25094,1
5111833,35,Rarely,Analytics,17,Statistics,Male,72,3,1,Senior Manager,3,0,4,1,17,10,0,0,Divorsed,22632,0
5111834,47,Rarely,Sales,15,Marketing Diploma,Male,42,3,4,Manager,5,0,2,0,17,20,1,7,Single,19960,0
5111835,55,Rarely,Analytics,6,Statistics,Female,44,3,2,Manager,3,1,8,0,17,20,1,1,Single,19780,0
5111836,36,Yes,Analytics,21,Statistics,Male,82,3,5,Manager,3,1,2,1,20,11,1,3,Married,21689,0
5111837,28,Yes,Sales,11,Statistics,Male,39,3,1,Senior Manager,3,0,2,0,21,10,2,8,Single,24726,0
5111838,24,Rarely,Analytics,13,CA,Male,81,1,4,Executive,3,1,2,0,24,3,1,3,Single,19505,0
5111839,50,Yes,Marketing,4,CA,Male,67,3,2,VP,4,0,1,0,16,32,10,7,Married,33200,0
5111840,54,Rarely,Marketing,20,CA,Male,58,3,5,Senior Manager,4,1,2,0,20,16,7,1,Married,25725,0
5111841,35,Rarely,Sales,1,Marketing Diploma,Male,55,3,3,Manager,3,0,9,0,16,15,6,9,Divorsed,19717,0
5111842,30,Rarely,Analytics,17,Statistics,Male,33,3,3,Executive,1,1,1,0,17,10,0,8,M,17862,0
5111843,43,Rarely,Analytics,27,CA,Male,58,3,3,Senior Manager,5,0,2,1,,11,6,9,Married,23406,0
5111844,28,No,Analytics,12,CA,Male,59,3,5,Executive,4,1,7,0,24,7,3,3,M,18024,0
5111845,,Rarely,Analytics,3,Statistics,Female,,4,3,Executive,3,0,1,0,19,1,0,0,Single,17274,0
5111846,26,Rarely,Sales,9,Engineer,Male,38,4,4,Manager,5,0,6,0,22,6,1,2,Single,20326,1
5111847,29,Rarely,Analytics,15,Statistics,Female,81,3,5,Executive,2,1,2,1,17,2,1,1,Divorsed,18515,1
5111848,30,Rarely,Analytics,28,Engineer,Female,73,4,3,Executive,4,0,6,0,22,7,2,2,Divorsed,18546,1
5111849,37,Rarely,Analytics,12,CA,Male,50,4,5,Manager,4,0,3,1,17,14,1,3,Married,24847,0
5111850,33,Rarely,Analytics,8,Other,Female,37,1,4,Executive,1,1,4,0,23,7,1,3,Married,19312,0
5111851,50,Yes,Sales,13,Marketing Diploma,F,77,3,3,Senior Manager,2,1,4,0,16,16,2,1,Single,24208,0
5111852,32,Rarely,Analytics,8,Statistics,Male,79,3,4,Manager,3,1,1,0,23,10,1,1,Divorsed,19883,1
5111853,38,Yes,Analytics,2,Statistics,Male,60,3,4,Manager,1,0,7,0,20,19,2,9,Married,19735,0
5111854,36,Rarely,Analytics,19,Statistics,F,63,4,4,Senior Manager,4,0,2,0,25,12,4,4,Single,24606,0
5111855,37,Rarely,Analytics,9,Statistics,Male,62,5,4,Executive,3,0,2,0,20,8,2,,M,18741,0
5111856,44,Rarely,Analytics,3,Statistics,Female,72,1,5,Executive,2,0,1,0,18,10,7,7,Divorsed,17011,0
5111857,33,No,Sales,14,Other,Male,62,2,4,Manager,3,0,9,0,18,7,2,3,Divorsed,20707,1
5111858,28,Rarely,Sales,5,CA,F,61,1,1,Manager,3,1,1,0,20,10,1,8,Single,22500,0
5111859,43,No,Analytics,13,Engineer,Male,40,3,3,Executive,3,0,4,0,28,11,4,,M,18936,0
5111860,26,Yes,Analytics,12,CA,Male,60,3,2,Manager,5,0,1,1,18,5,3,3,Divorsed,19741,0
5111861,50,Rarely,Analytics,29,Statistics,F,43,3,3,AVP,5,0,4,1,16,25,1,2,Divorsed,31880,0
5111862,,Rarely,Analytics,12,CA,Female,,3,5,Executive,4,1,1,0,18,2,1,2,Divorsed,17244,0
5111863,31,Rarely,Analytics,23,CA,Male,68,3,3,Manager,3,0,1,1,20,,6,7,Married,21179,1
5111864,35,Rarely,Analytics,22,CA,Male,65,3,4,Executive,1,0,1,0,17,4,2,3,M,18661,0
5111865,44,Yes,Analytics,2,CA,Male,,3,3,Executive,4,1,1,1,17,6,2,3,M,17342,1
5111866,27,Yes,Analytics,,CA,Male,57,3,2,Executive,1,1,2,0,18,6,1,2,Single,17580,0
5111867,40,Rarely,Analytics,15,CA,Male,44,4,2,VP,3,0,1,0,19,21,4,9,Single,34626,0
5111868,31,Rarely,Analytics,3,CA,Male,78,3,1,Executive,4,0,2,0,19,13,2,8,Married,19748,0
5111869,32,Rarely,Sales,10,Statistics,,43,4,4,Executive,3,1,4,0,21,14,6,3,Divorsed,18329,0
5111870,61,Rarely,Analytics,10,Statistics,F,43,3,2,VP,5,1,6,0,17,34,12,11,Divorsed,35566,0
5111871,36,Rarely,Sales,4,Statistics,Male,51,4,2,Senior Manager,2,0,1,1,16,16,3,7,Divorsed,25325,1
5111872,58,Rarely,Analytics,3,Statistics,Male,31,3,2,VP,4,1,7,1,17,40,13,8,Single,34246,1
5111873,53,Rarely,Sales,3,CA,Male,45,3,4,AVP,3,0,6,0,18,22,15,2,Married,29852,0
5111874,32,Yes,Analytics,6,Statistics,Female,,1,2,Executive,3,0,3,1,19,4,0,3,Single,17432,1
5111875,,Rarely,Marketing,3,MBA,Female,52,3,3,Executive,4,1,4,0,19,6,1,2,M,17187,0
5111876,30,Rarely,Sales,28,Marketing Diploma,Male,59,3,4,Manager,2,0,7,0,28,10,7,7,Married,20304,0
5111877,,Rarely,Marketing,21,CA,Female,69,3,1,Executive,4,1,0,1,16,6,1,4,M,17148,1
5111878,28,Rarely,Analytics,5,Engineer,Male,43,3,4,Executive,4,0,2,0,17,7,2,3,M,18226,0
5111879,45,Rarely,Analytics,,Statistics,Male,69,3,1,Executive,1,0,3,0,26,8,0,2,M,17654,0
5111880,47,Rarely,Sales,5,Marketing Diploma,F,55,3,1,VP,5,0,4,0,18,23,3,2,Single,34947,0
5111881,31,Rarely,Analytics,11,Statistics,F,75,1,2,Senior Manager,5,0,1,1,18,10,2,8,Divorsed,27416,0
5111882,33,Rarely,Sales,11,Marketing Diploma,Male,52,1,4,Senior Manager,3,0,0,1,,10,0,8,Married,23380,0
5111883,38,Rarely,Analytics,3,CA,Male,51,3,2,Manager,4,1,4,0,16,7,1,4,Married,19855,1
5111884,33,Yes,Analytics,30,CA,Female,54,4,3,Manager,3,0,1,0,27,14,3,8,Single,19508,1
5111885,31,Yes,Analytics,3,CA,Female,60,3,5,Manager,1,1,2,0,29,13,4,8,Single,20011,0
5111886,44,Rarely,Marketing,1,Statistics,Female,50,4,2,Manager,3,1,4,0,16,10,0,2,Single,20985,0
5111887,41,Yes,Sales,5,Marketing Diploma,Male,56,3,2,Manager,4,0,1,0,23,8,7,7,Single,24355,1
5111888,50,Rarely,Analytics,28,Statistics,Female,56,3,1,Executive,5,0,2,0,20,11,2,5,Married,19211,0
5111889,25,Yes,Marketing,13,CA,Male,61,3,5,Executive,1,1,1,0,20,4,3,2,M,18145,0
5111890,46,No,Sales,27,Statistics,Male,68,4,3,Manager,4,0,8,0,,6,2,2,Single,22991,0
5111891,21,Rarely,Sales,24,Marketing Diploma,Male,45,1,2,Executive,1,1,2,0,23,3,3,3,Single,18678,0
5111892,,Yes,Analytics,1,CA,Male,79,3,3,Executive,5,0,4,0,18,5,1,2,Divorsed,17194,0
5111893,39,Yes,Analytics,5,CA,Female,44,4,4,Executive,4,1,2,0,28,5,4,4,Single,18440,0
5111894,29,Rarely,Analytics,27,Statistics,Male,52,4,3,Executive,3,0,6,1,20,7,1,4,Single,18028,1
5111895,52,Rarely,Sales,6,Statistics,Male,64,3,4,Senior Manager,4,1,9,1,,10,7,7,Single,23446,1
5111896,50,Rarely,Sales,14,Marketing Diploma,F,45,3,4,Senior Manager,1,0,2,0,24,10,8,8,Married,23654,1
5111897,40,No,Analytics,28,Statistics,Male,73,3,4,Senior Manager,3,0,4,0,27,14,1,6,Married,26920,0
5111898,33,Rarely,Sales,7,Statistics,Female,58,3,1,Executive,4,1,3,0,17,7,2,3,Married,19931,0
5111899,36,Rarely,Analytics,16,Other,Male,51,3,4,Manager,3,0,7,0,19,9,0,0,Married,19834,1
5111900,43,Rarely,Analytics,9,Other,Female,74,3,5,Manager,3,1,4,1,19,8,0,2,Married,19522,0
5111901,52,Yes,Sales,5,Marketing Diploma,Male,54,3,3,Senior Manager,4,0,3,0,17,15,4,3,Married,26596,0
5111902,36,Yes,Sales,12,Engineer,F,62,3,3,Senior Manager,2,0,0,0,19,10,2,8,Divorsed,24738,0
5111903,,Rarely,Analytics,1,Statistics,Female,67,5,1,Executive,4,1,7,1,18,10,3,7,Single,17216,1
5111904,46,Rarely,Marketing,2,Statistics,Female,44,3,4,Executive,5,0,6,0,17,10,5,7,Single,18423,0
5111905,44,No,Analytics,12,Statistics,Male,54,3,4,Executive,3,0,5,0,19,8,2,3,Single,18438,0
5111906,38,Rarely,Analytics,6,Other,Female,37,3,4,Manager,4,0,4,0,21,9,1,2,Single,20107,0
5111907,21,Rarely,Sales,,Statistics,Female,60,1,5,Executive,4,0,1,0,20,1,0,0,Single,17716,1
5111908,29,Rarely,Analytics,5,CA,Male,48,3,1,Executive,3,0,7,0,23,6,3,2,Single,20382,1
5111909,51,Rarely,Analytics,31,Statistics,F,45,3,5,AVP,5,1,5,1,17,26,2,3,Married,32880,0
5111910,34,No,Sales,24,Marketing Diploma,Male,72,3,1,Manager,3,0,0,0,25,10,8,7,Single,19568,0
5111911,54,Yes,Analytics,21,Statistics,Female,31,3,2,Manager,3,1,3,0,17,20,0,3,Single,19869,0
5111912,19,No,Analytics,,CA,Female,35,3,1,Executive,3,1,2,0,22,1,1,1,Single,17514,0
5111913,,Rarely,Analytics,1,CA,Male,,4,5,Executive,3,1,6,0,17,10,1,7,Divorsed,17258,0
5111914,35,No,Analytics,12,CA,Male,79,4,3,Senior Manager,5,1,2,1,18,10,2,3,Married,24884,0
5111915,32,Yes,Analytics,17,Statistics,Female,72,5,4,Executive,5,0,1,1,27,10,6,,Single,18919,1
5111916,41,Rarely,Sales,12,CA,Male,49,3,5,Manager,5,0,1,0,18,10,8,2,Married,21473,0
5111917,34,Yes,Analytics,32,CA,Female,56,4,3,Manager,3,1,2,0,28,15,4,9,Single,20508,1
5111918,38,Rarely,Analytics,13,Statistics,Female,54,3,1,Executive,5,0,1,1,19,7,5,,M,18782,0
5111919,44,Rarely,Analytics,5,Statistics,Male,62,1,1,VP,5,1,1,0,19,26,14,13,Married,34190,0
5111920,31,Rarely,Marketing,12,MBA,Male,50,3,1,Manager,2,0,1,1,25,13,5,8,Divorsed,22347,0
5111921,28,Yes,Analytics,,Statistics,Male,39,4,1,Executive,3,0,1,1,19,3,0,2,M,17703,0
5111922,38,Yes,Analytics,24,Statistics,Male,44,4,1,Senior Manager,3,0,0,0,26,10,1,8,Single,24526,0
5111923,27,No,Analytics,9,Statistics,Male,57,5,3,Executive,3,1,1,0,24,3,1,2,Divorsed,19621,0
5111924,45,No,Analytics,27,CA,Male,51,5,1,Executive,3,0,3,0,20,10,2,5,Single,19708,0
5111925,54,Rarely,Sales,27,Statistics,Male,68,3,4,Senior Manager,5,1,7,1,19,16,3,3,Single,26448,1
5111926,40,Rarely,Analytics,3,CA,Male,50,2,3,Senior Manager,2,1,1,0,23,20,4,8,Married,25613,0
5111927,36,No,Sales,9,Statistics,Male,76,4,2,Senior Manager,5,0,1,0,20,10,0,9,Single,22587,0
5111928,49,Rarely,Analytics,1,Statistics,Male,36,3,2,AVP,3,1,4,0,19,23,0,0,Single,30379,0
5111929,39,No,Analytics,26,Statistics,Male,71,3,3,Senior Manager,3,0,3,0,26,13,0,5,Married,25920,0
5111930,43,Rarely,Analytics,7,CA,F,51,4,4,VP,3,0,7,0,18,21,6,14,Married,34392,0
5111931,53,Rarely,Analytics,11,CA,Male,57,4,4,Manager,4,1,3,0,21,12,8,8,Married,20941,1
5111932,48,Yes,Sales,,CA,Female,65,3,3,Executive,3,1,2,1,16,19,7,7,M,17655,1
5111933,39,No,Analytics,9,CA,Female,81,5,2,Manager,1,1,8,1,18,,2,10,Married,21329,0
5111934,31,Rarely,Analytics,6,Engineer,Male,56,3,5,Executive,2,0,0,1,17,6,0,3,Divorsed,19821,0
5111935,36,Rarely,Sales,10,Statistics,Male,52,4,1,Manager,5,0,7,0,28,10,0,3,Single,18407,1
5111936,30,Yes,Sales,16,Engineer,Female,53,3,1,Manager,4,1,6,0,17,8,1,1,Single,21765,1
5111937,34,No,Sales,19,Statistics,Female,38,3,3,Manager,1,1,2,1,31,,2,3,Married,21368,0
5111938,28,Rarely,Marketing,9,CA,Male,63,4,5,Executive,1,0,1,0,18,6,0,4,Married,19936,0
5111939,22,Rarely,Analytics,4,Statistics,Female,34,3,4,Manager,3,1,0,1,24,4,0,2,Divorsed,19171,1
5111940,23,Rarely,Analytics,9,CA,Male,71,3,4,Executive,3,1,1,0,26,4,3,,M,18773,0
5111941,31,Rarely,Sales,7,Statistics,Male,76,5,4,Manager,3,1,4,1,23,,7,7,Married,21172,1
5111942,41,Yes,Analytics,10,CA,Male,64,3,1,VP,3,0,2,0,22,21,0,11,Married,34419,0
5111943,19,Rarely,,23,Marketing Diploma,Male,50,3,3,Executive,3,0,1,1,24,0,0,0,Single,16675,1
5111944,42,Rarely,Sales,11,Marketing Diploma,Female,56,3,3,Manager,4,1,6,0,27,15,2,5,Married,20393,0
5111945,30,Rarely,Analytics,8,Statistics,Male,49,3,3,Manager,3,0,1,0,18,10,8,9,M,18491,0
5111946,48,Rarely,Analytics,8,Statistics,Male,44,3,5,VP,3,0,5,0,17,22,2,2,Married,34300,0
5111947,37,Rarely,Analytics,1,CA,Female,53,4,3,Executive,5,0,2,0,19,17,0,,Divorsed,18920,0
5111948,28,Yes,Sales,8,Statistics,Male,55,3,2,Manager,5,1,0,0,19,5,1,3,Single,19898,0
5111949,31,No,Analytics,12,CA,Male,68,3,2,Manager,5,1,2,0,17,13,7,,Married,19072,0
5111950,,Yes,Marketing,9,MBA,Female,66,4,3,Executive,1,1,6,0,16,6,1,2,M,17180,1
5111951,33,Rarely,Analytics,5,Engineer,Male,80,3,2,Executive,5,0,2,0,20,5,2,3,Single,18439,0
5111952,47,Yes,Analytics,17,CA,Male,64,1,4,Manager,3,1,1,1,24,20,2,7,Married,20067,0
5111953,38,Yes,Analytics,4,Other,Male,44,3,1,Executive,3,0,3,0,21,8,2,2,Divorsed,17821,0
5111954,37,Rarely,Sales,7,CA,Male,68,3,3,Manager,2,0,4,0,19,7,0,1,Divorsed,21502,0
5111955,39,Rarely,Analytics,5,CA,Male,64,3,5,Executive,3,1,7,1,19,7,1,,Divorsed,19057,0
5111956,25,Rarely,Analytics,3,CA,Male,65,1,3,Executive,5,0,7,0,18,6,0,1,Single,18424,0
5111957,34,Rarely,Analytics,6,CA,F,45,4,4,Senior Manager,5,0,2,0,17,14,5,8,Single,26631,0
5111958,28,No,Analytics,11,Statistics,Male,59,5,2,Executive,3,1,2,0,25,4,2,3,Divorsed,20621,0
5111959,42,Yes,Analytics,,CA,Male,35,3,2,Executive,2,1,5,1,19,8,2,2,Single,17515,0
5111960,40,Rarely,Analytics,9,CA,Male,44,4,4,Senior Manager,5,0,5,0,21,10,2,8,Married,25991,0
5111961,43,Rarely,Marketing,3,Statistics,Male,67,3,4,Executive,1,1,0,0,18,10,1,8,Single,18539,0
5111962,36,No,Analytics,14,CA,Male,81,4,4,Senior Manager,5,1,3,1,19,11,3,4,Married,25884,0
5111963,45,Rarely,Sales,3,Marketing Diploma,Female,77,3,2,Manager,5,1,6,1,27,10,2,4,Married,21454,0
5111964,33,Rarely,Sales,3,CA,Male,63,3,5,Manager,1,1,1,0,19,6,0,4,Married,20505,0
5111965,,Rarely,Marketing,7,CA,Male,,3,4,Executive,3,0,8,0,22,7,2,2,M,17267,0
5111966,35,Rarely,Analytics,32,CA,Male,58,3,4,Manager,3,0,5,0,19,11,8,8,Divorsed,21429,0
5111967,49,Rarely,Analytics,3,Statistics,Male,70,4,2,Senior Manager,3,1,10,1,19,,1,1,Single,21381,1
5111968,37,Rarely,Analytics,8,Statistics,Female,54,4,4,Executive,5,0,10,1,20,7,1,1,Married,19419,0
5111969,43,Rarely,Sales,15,Marketing Diploma,Male,79,3,2,Manager,1,0,4,1,18,,1,1,Married,21087,0
5111970,31,Rarely,Analytics,11,Statistics,F,75,1,5,Senior Manager,5,1,1,1,18,10,2,8,Married,27416,0
5111971,36,Rarely,Analytics,21,Statistics,Male,50,1,3,Manager,5,0,2,0,17,,2,11,Married,21208,0
5111972,56,Rarely,Analytics,15,Statistics,Female,72,3,2,Executive,4,1,9,1,23,7,4,3,Married,19963,1
5111973,26,Rarely,Analytics,,Statistics,Female,71,3,2,Executive,2,0,1,1,18,3,0,2,Divorsed,17659,0
5111974,23,Rarely,,7,Statistics,Male,63,1,4,Executive,5,1,1,1,26,1,0,0,Divorsed,16601,1
5111975,46,Rarely,Sales,3,Statistics,Male,74,3,4,Senior Manager,1,1,4,1,17,13,0,3,Married,25368,0
5111976,27,Rarely,Analytics,24,CA,Male,39,3,1,,3,0,2,0,26,2,1,1,M,18377,1
5111977,32,Yes,Analytics,11,Statistics,Male,56,3,4,Executive,3,0,6,0,18,10,1,3,M,18433,0
5111978,47,Yes,Sales,4,CA,F,49,3,3,AVP,3,0,9,1,17,28,11,13,Married,28770,0
5111979,48,Rarely,Analytics,5,CA,F,54,3,2,AVP,3,0,4,0,25,27,6,7,Divorsed,33169,0
5111980,,No,Analytics,17,Engineer,Male,,5,2,Executive,5,0,1,1,28,5,3,0,M,17307,1
5111981,39,No,Analytics,3,Statistics,Female,54,4,1,Executive,5,1,2,1,28,11,0,0,Single,18646,1
5111982,43,Yes,Analytics,22,CA,Male,59,1,4,Executive,3,1,7,1,18,8,3,,M,18759,1
5111983,27,Rarely,Analytics,1,Statistics,F,68,3,5,Senior Manager,5,0,1,0,16,9,0,7,Divorsed,,0
5111984,55,Yes,Analytics,19,CA,Male,62,3,3,Manager,4,0,3,1,19,,6,7,Married,21385,0
5111985,28,Rarely,Sales,4,CA,Female,78,3,5,Executive,4,1,1,0,24,1,0,0,M,17856,0
5111986,34,Rarely,Sales,13,Marketing Diploma,Male,45,3,4,Manager,3,1,2,0,20,11,1,10,Single,21487,0
5111987,32,Yes,Analytics,18,CA,Male,74,3,2,Executive,3,0,2,0,18,3,3,3,M,18610,1
5111988,47,Rarely,Analytics,10,CA,Male,77,3,1,Senior Manager,3,0,7,0,19,14,1,8,Married,26845,0
5111989,41,Yes,Analytics,3,Statistics,Male,80,4,2,AVP,4,1,2,0,28,23,12,12,Divorsed,29503,0
5111990,28,Rarely,Analytics,19,Engineer,Female,39,3,4,Executive,4,1,10,0,20,5,3,,Divorsed,18811,0
5111991,26,Rarely,Analytics,3,CA,Male,32,1,1,Manager,1,1,1,0,17,8,1,3,Married,20472,0
5111992,20,Rarely,Analytics,11,CA,Male,32,3,4,Executive,3,0,1,1,16,1,1,1,Single,16009,1
5111993,38,Rarely,Marketing,11,Other,Male,61,3,4,Manager,4,0,3,0,19,20,5,8,Married,20071,0
5111994,23,Rarely,Analytics,14,CA,Female,45,3,3,Executive,4,1,2,0,19,3,2,3,Divorsed,18244,0
5111995,23,Rarely,Analytics,11,CA,Female,81,3,5,,5,0,2,1,23,2,1,1,M,18398,1
5111996,25,Rarely,Sales,10,Statistics,Male,68,4,4,Executive,5,1,3,0,17,6,2,2,Divorsed,19400,1
5111997,46,Yes,Sales,29,Statistics,Female,82,3,3,Manager,5,1,3,0,20,6,1,1,Married,20286,1
5111998,54,Rarely,Analytics,26,Statistics,F,74,3,2,AVP,2,1,7,0,24,34,4,9,Single,30275,0
5111999,30,No,Sales,23,Other,F,69,3,3,Senior Manager,5,1,0,0,,10,7,8,Married,23412,0
5112000,18,No,,9,CA,Male,80,3,4,Executive,3,0,1,0,17,0,0,0,Single,16904,1
5112001,31,Rarely,Analytics,8,CA,Female,31,3,4,Manager,5,0,1,0,17,13,3,12,Divorsed,19306,0
5112002,,No,Analytics,8,CA,Male,37,2,2,Executive,2,1,4,0,19,7,2,2,M,17089,0
5112003,28,Rarely,Sales,14,Marketing Diploma,F,54,3,4,Manager,3,1,3,1,16,6,2,2,Single,24854,1
5112004,25,Rarely,Analytics,20,Other,Male,66,4,1,Executive,4,0,2,0,27,2,1,1,Divorsed,18127,0
5112005,27,Rarely,Analytics,9,Statistics,Female,73,3,1,Executive,1,1,2,1,19,4,1,3,M,18659,0
5112006,46,Rarely,Analytics,14,Statistics,Male,34,3,2,Manager,4,1,6,0,19,19,0,9,Single,20562,0
5112007,31,Yes,Analytics,4,Statistics,Female,33,3,3,Executive,3,0,1,0,17,7,7,,Single,19084,1
5112008,28,Rarely,Analytics,18,Engineer,Male,,4,5,Executive,1,1,5,0,17,6,0,3,M,17367,1
5112009,26,Yes,Marketing,,Statistics,Female,58,3,3,Executive,3,0,0,1,16,8,1,0,M,17741,1
