userid,Ucredit,Ureview,Web_review,consecutive_usage,Exp_review,assigned _metric,assigned_rating,Product_1,rating_1,product_2,rating_2,product_3,rating_3
97d24647a9aca86835b4c30981d55286,6,3.5,4,4.5,5.5, diversity, low,593,4.25500317,2762,4.204680012,904,4.280572523
6f59fd6d777e136f9f02b17c2fa7c3fb,6.5,4.5,6.5,5,4, serendipity, low,5995,4.196078669,3469,4.241526378,26133,4.245191892
06f1c77d6deca6ea834c3a93b66372e8,6.5,5,7,6,3, serendipity, high,7502,4.257124219,1307,4.334801241,2005,4.38422427
1d6dd34ee62ad00a12a9459b13d89168,4.5,5.5,5.5,4,2.5, serendipity, high,116797,4.436655372,77658,4.270203807,93988,4.287933937
a071edfb1680193c797c5a5cba35fc89,5.5,5,3,5.5,2, serendipity, medium,1196,3.975622513,7700,3.853025053,1198,4.023770617
12366b313f5c0c05762c87284b00346e,6,4.5,3.5,3,4, serendipity, medium,1240,3.841308797,260,4.103933699,733,3.647827496
1a7bd053e616cfb78935b932a9073149,5.5,3.5,2.5,5,3.5, serendipity, high,7502,4.696804149,77658,4.631887371,296,4.563324423
3ae4e1e5581c7405590e65b57fa82021,5.5,3,5.5,4,2.5, serendipity, medium,7502,4.180178097,77658,4.115261319,86377,3.995754513
32f35fa03a9f52fbfb77b0a3efba7135,6.5,4,3.5,3,4.5, popularity, low,94466,4.188966783,116797,4.04755037,5008,4.142360161
0c2925dcc757ea9650951919442747de,6.5,5,4,7,6, serendipity, medium,77658,4.439310042,112852,4.26469935,86377,4.319803236
6bfa966187d17f91c06afdd707843ff3,6,3.5,4.5,6,5, diversity, low,2019,4.557495217,3030,4.473555111,5291,4.521285245
9147a35886b370fc9ebaddccd9ed979c,5.5,4.5,1.5,3,5, serendipity, medium,77658,3.982123873,33779,4.043295116,108583,3.923200266
d2137eb46d43c1acc0f1d475472b3ac8,5,3,5,4,2, serendipity, medium,77658,3.982123873,33779,4.043295116,108583,3.923200266
041878034fe703d8f461afd053425b6b,6,2.5,3,3,2.5, all, default,112290,4.563838066,112552,4.328610173,37731,4.628549721
4864f7b7406b738ab86b3cef47b76a71,4.5,4,5.5,3.5,5, popularity, low,97648,4.188288225,102217,4.252725504,26674,4.25873047
05e1107277837527f3172f4e88d64135,6,5,7,5.5,1, diversity, high,2571,4.444145705,7502,4.331735548,109487,4.117707239
12f8fd389e91e28fb7f9737d647c8847,5,3,3.5,5,5.5, all, default,50,4.974887514,2329,4.839785873,4239,4.952732972
4ee5a9d6a9589117dc9108cd52655b16,5.5,5,6,4.5,5, serendipity, high,77658,4.329172509,112852,4.154561817,86377,4.209665703
139627a846a3661db787f0a162ee7d23,7,6.5,6,2.5,5.5, all, default,106487,4.281482632,76093,4.204629781,111362,4.182874934
686590db9fcc91b98f66ddf9e69d0dae,5.5,3,5.5,3,6.5, all, default,109487,4.372482802,58559,4.363130302,7502,4.408043038
bf338aa3e3506ac30649335d98cdeb4b,4.5,3.5,4,5,1.5, serendipity, high,108583,3.978099668,93040,4.091923192,82143,4.041857731
eb230e26ab370fedbdfdf84807793431,5.5,4,6,5,1, diversity, low,858,4.261431834,1221,4.16757429,1228,3.953960698
a50f30b9863e7151951ef98550cf32f4,5,4.5,6.5,5,4, serendipity, low,86345,4.155471328,86347,4.009412286,1234,4.052650838
29b27a33d10dd4b4c6603a71c720462f,4.5,4.5,5.5,4,5, serendipity, low,86345,4.155471328,86347,4.009412286,1234,4.052650838
f0d8627aaa32db1d5af320bbed5d3e51,5.5,5,4,5.5,1.5, serendipity, high,112552,4.754670777,117533,4.766966912,111622,4.058358361
a116b2ad0e488f3f17ade04416efbbb3,3,4,5,3,4, serendipity, medium,923,4.1105502,5971,4.135059586,111,4.098437439
9a1502c32c669bd41ea20b2635abb742,7,4,5.5,3,1.5, serendipity, low,3979,3.639528351,3740,3.66764838,2717,3.585277491
b9550254ceb6a975646d3a6d43017d67,4,5.5,6,4,5.5, popularity, high,161,4.12561569,1200,3.866371305,1036,3.858536121
e9bf493396773dc267cecda6add66a34,5,3.5,4,5,2, diversity, medium,1260,4.198251157,1288,4.079243518,916,4.092562199
1188cb50a0ac1366eaa7cf14d0f6cc1f,7,6,5.5,4.5,1.5, diversity, low,1148,4.34751784,745,4.318172854,8961,4.237038113
9516c216d78a315f0c71672a6b501d46,3.5,3.5,6,4,5, diversity, low,1200,4.06022387,1214,4.004860037,34405,3.970342262
fc09f045eb41d0ce35d1d3c0df760095,4.5,4,6,3.5,2.5, serendipity, low,3462,3.95649957,1209,3.941716919,8784,4.127950598
ba31eddb78bdfcd24b78ce633a239be7,7,6.5,5.5,4,4, all, default,924,4.961668469,3000,4.905525366,77658,4.936138312
7761d84c675bfbd533a8fc3cc8c21733,5,4.5,5.5,5,3.5, diversity, low,858,4.351667822,1221,4.19622133,71033,4.243484895
f7c8ab67deafad75ff1ddf7e0b8c74df,5.5,4.5,6.5,6.5,2.5, diversity, low,858,4.351667822,1221,4.19622133,71033,4.243484895
1cdef448045c62522c83b8e9b3f532d2,7,3.5,3.5,4.5,3, serendipity, high,100553,4.28012123,90945,4.358335622,130518,4.50582328
80d4c9553ed91de1b98e06ddc54083dd,6,6.5,6,5.5,2.5, serendipity, high,7502,4.815106173,77658,4.610859601,93040,4.64905439
e0b657390c1c60d3cc0565c597874515,4.5,5,4.5,6,5.5, popularity, medium,3307,4.250861666,27831,4.354881892,6879,4.268968248
978cefa3e001281442f86d2f910a6dc3,5,5,6.5,7,4.5, popularity, medium,3307,4.250861666,27831,4.354881892,6879,4.268968248
4d2ea755417b19402c182fd44de1edd1,4,7,4,4,7, serendipity, high,7502,4.29006083,77658,4.236429476,1207,4.224018306
8721a2ca39c7cadb9720d947fa435175,4,6.5,6,4.5,1.5, diversity, high,318,4.599179221,88125,4.431484275,7502,4.397979947
bcfd5b27acf0960af2f90c9da0ab17e1,4.5,3,5,5,2.5, diversity, low,1196,4.687935726,1210,4.727520972,260,4.702756289
be2544e5f96947e20204ad18d4f5ca05,7,5.5,2.5,3,6, popularity, low,94466,4.080811514,77658,4.112397575,92259,4.050716351
afd5e47fb62006edfff3e6fd7b719db4,5,5.5,3,4,2, diversity, low,1196,4.473174994,1210,4.232662167,27002,4.428439488
0ee515e8b182d3ba795ecbaaebe20fa0,5,5,5.5,6,5, popularity, low,94466,4.510492094,103335,4.537858841,103141,4.56799806
2fe22a501721ce8ce087120727b12a63,5.5,4,6,5.5,2, diversity, high,296,4.547945568,7502,4.452040343,95311,4.133461992
a2afe1a8c5447ae2c5b263659d8241a9,5,3.5,3,4.5,5, diversity, high,318,4.395862637,100553,4.349953774,120813,4.404702351
131ed361ea36c75b4c14dcedfe93036f,5,4,3.5,4,4, popularity, low,84944,4.005434519,26614,4.110421914,7502,3.727588475
74e3a8acaa5112be7311b5082449ec44,4,2.5,5.5,4.5,1, serendipity, low,56782,3.990394644,3147,3.76348746,6708,3.987337167
bd812a87b3e7033432a444ea288eb032,3.5,4,5.5,5.5,3.5, diversity, high,104913,4.65221031,7502,4.381964116,54503,4.474537975
f81dd6345d8910b839c2fd7b575cd0e7,7,3,7,6,4.5, serendipity, high,7502,4.66066671,86377,4.833973854,104069,4.671359225
8da0624bf90b42c5036563806962fa0f,3.5,4,3,5,4, diversity, low,1283,4.203978341,3871,4.155760972,922,3.807612208
73d557c4497d7ae07bf7d5884664dc40,4.5,3.5,5.5,4,3, popularity, low,97648,4.517687346,105250,4.55626812,102217,4.580198823
c5cb6abd8a70167a33712aefb46ab587,5.5,4.5,4.5,6,2.5, popularity, high,3578,4.254118156,4306,4.242638234,1136,4.271254269
8ac8c1588001588317a6a07b3da2ee2a,4.5,3.5,3,3.5,2.5, diversity, high,106782,4.381796679,109374,4.336447675,7502,3.925814358
5605a901e89cf28d3a4b907b18ef72d2,4.5,3.5,4.5,2,2.5, diversity, high,1221,4.408719568,112183,4.317918817,1197,4.403787629
f252cc7ef510e0796d11ebbf45f901a4,3.5,5,5,5.5,1, serendipity, medium,527,3.676206224,912,3.616957541,1204,3.499739871
7b12d5e87143bc5e1fa80e4b825ff449,5.5,4.5,5,6.5,1.5, diversity, high,112552,5.252804925,86882,4.989523548,114935,4.17054195
a33279d122c51c85d9ea9a3029221af9,7,6.5,7,5,3, popularity, medium,1211,4.644375592,3030,4.609908195,31410,4.580654392
27d66863448a5fb63f090e2eec21c9eb,5.5,3.5,2,4,4.5, serendipity, low,33166,4.367503333,3949,4.839318555,1704,4.310061435
dd3e8d259346daf410315c0d46ee525d,6.5,4,6.5,4.5,3.5, serendipity, high,7502,4.207727444,32840,4.796994862,77658,4.15404225
6ef5ac1764724bb3f766b13a8313d5a7,6.5,3.5,3.5,4,5, diversity, high,858,4.09714085,112552,3.878806921,1197,4.073996976
ccc9cf13eb8051e467e13ec74373010e,5,3.5,4.5,3.5,3, serendipity, medium,77658,4.250892028,108583,4.205024226,100553,4.359429825
24c2278eb7af6f2318a889525dff3780,5,5.5,6,6.5,2, popularity, low,99764,4.413706004,105250,4.613396214,108983,4.122414883
6fe3c808d74b89778218f492d9bf0a27,6,4.5,3.5,3,5, diversity, low,589,4.977533457,1240,4.920549927,1200,4.998398213
e43e5c026e480ba955b92ffadc683c57,4.5,4,6,5,3.5, serendipity, low,1209,4.609521262,4878,4.303812294,92259,4.098239988
824d56f13fcd31995b01bceae782eb07,5.5,5,5,7,4, serendipity, high,7502,4.27338362,77658,4.303245597,108583,4.265445174
c8f600f63385cc20cfe37a7e3d8a90e8,6.5,4,6,4.5,5, popularity, medium,92259,4.421768316,8645,4.562731699,55118,3.912823589
475986f7eca2886b77691175912b1896,6.5,4.5,5,4,7, diversity, low,1272,4.071174606,1250,3.851033132,3448,3.743769797
4905412c907ec7f2788a6df128f890e0,3.5,5,2.5,5.5,1.5, popularity, low,101962,4.222956124,108983,4.264656046,84716,4.408822666
0350884ea4f3b94bba9bcaf5a5d5d15c,6.5,4.5,6.5,7,5.5, diversity, medium,71464,4.13694959,4387,4.002479225,89774,4.338366752
10a32846a7b66af32f10f73318cca6d5,4.5,4.5,6.5,6,5, all, default,953,4.358673119,94466,4.320703183,4878,4.181118539
e59378f1c51e2507950fd7d6d024dbbc,6,5.5,6,6,3, diversity, high,111759,4.616540332,91658,4.67105615,115617,4.490481491
c2931e6eb8978dc1780fc451dc7f6904,3,5,4.5,4,1.5, serendipity, high,7502,4.511085008,77658,4.44616823,112852,4.271557538
9ec86d4c4a3d7d61426fca2e5c82f243,6,4.5,6.5,6.5,6, serendipity, medium,82143,3.965687619,134664,3.901900776,129514,4.054613351
f97c9953b9ebf162125efab44ddbdfdf,7,3,1,4.5,5.5, popularity, low,31948,3.830237146,95604,3.841443706,96075,3.720686537
c752e0c7ebe7c5f5b877057770adf6f6,4,4,4,4,3.5, all, default,527,4.290726929,2028,4.073899638,593,4.043256307
4305fd107ddd95062da14d54a68ad9c4,7,6,3,3,2, popularity, medium,3741,4.003437202,123,3.643239271,1289,3.791793697
a373d914bd447d3b3882c900d197a26b,4,5,5,5,3, diversity, low,64614,4.394844808,2329,4.393286158,33166,4.389487429
360f1428fc5629aeb23891226d908e91,5,4.5,4.5,3,5.5, popularity, high,5618,3.748901457,913,3.691194648,903,3.677833007
e0016afc42709b4c3ce12d8d8593fc42,6,3.5,2,6,5.5, diversity, high,50,4.54796125,7502,4.49731651,527,4.528484072
6857fb52c038c9e745e9887a4dca9a88,7,6.5,3.5,4,3, diversity, medium,969,4.37710543,89837,4.86415551,4641,4.369862984
87a94f89c6ad052626e8208ab7fc54fa,5,4,5.5,4,2.5, serendipity, medium,1777,4.755479995,858,4.710542801,45720,5.01935019
5b215efe78bd7d0f88ecc29168b463c0,5,4,5.5,4,6.5, serendipity, low,1704,4.1392656,48394,4.208601456,1217,4.202489262
49b71078750c64159b8a9d8dee15b145,5,4,4,3.5,2, popularity, medium,9010,4.080949341,1900,3.898518426,72720,4.005894248
0cb016be9ecf5adfc15dd1c715bc24d7,2.5,3.5,4.5,4,4.5, diversity, medium,3677,4.022180946,520,3.980490693,1278,3.988148324
7b7a73c4331cac5d91702c336ecd3055,5,3,2.5,3.5,4, all, default,6016,4.290713176,4973,4.252311756,116797,4.248441044
bb1732c724b020ceb20baa52fe5efbc8,6,6.5,6,6,5, diversity, high,116797,5.041143696,104374,4.70811545,95311,4.452555779
f6c137845386d22e2bc13e39e86f2420,6,4,6,1,4.5, serendipity, high,77658,4.042678922,919,4.827186601,76093,4.162984552
a457040dc4c718d96460729e6cfda65b,6,3,5.5,6.5,4.5, popularity, low,106100,4.281906411,106782,4.41632334,88810,4.36470198
5bbeb131aad94e9b60c198e1fad32a03,6,4,2,3,4.5, serendipity, low,38095,4.317807457,5673,3.77145016,66097,3.828393251
a9b5ea0fb2ea29e736fc24802e9b8fc6,7,4.5,3,3.5,6, serendipity, high,95311,4.85707248,116161,4.404750057,108727,4.439797656
098b65d9e2f1ec5e5d486487e8c35a10,6.5,5,6,7,7, serendipity, medium,115210,5.114627333,114935,5.055899529,88125,5.00473785
d9d40d9d55169850bb09be79c56cf7cc,6.5,3.5,7,7,3, serendipity, high,7502,5,108583,5,77658,4.93197351
c3417a429bff71fd12142543cd868205,5.5,2.5,5,6.5,4.5, diversity, low,6874,4.051156659,7438,4.051840847,1089,4.34101201
dd281b2158255197af3d30c8994ab3e7,5,4,5,5.5,4.5, diversity, medium,5952,4.401607971,84716,4.403232959,5008,4.382287674
41f033f3f8412970b76e9f0ed4750d0e,4.5,5,4,4.5,4.5, diversity, high,527,4.639795701,104944,4.840038198,26453,4.789502729
63ce5a1d7b323d0b4605a6259f625510,5.5,2.5,3.5,4,4, popularity, medium,95309,4.685076821,96417,4.580415496,90374,4.62673079
638538842b25348ed08d76e24223311e,3.5,4.5,6,5.5,1, popularity, medium,97304,4.318972421,112183,4.60561504,112552,4.673868529
6800289a8389e09f2a18ac5b55fdb36e,6.5,5,5.5,6,5.5, popularity, high,904,4.121460119,33794,4.12140546,2329,4.146772243
dd29348037a82d27ed31a70d13fe3adb,4,2,3,4.5,2, serendipity, low,1212,4.525269873,1148,4.769005973,745,4.076107798
cc007e56202131cdde68ed822c19d8e9,3.5,3.5,4,6,2, popularity, low,105250,4.606419876,84716,4.471967866,100556,4.361491427
6ca78a4444c2812e082fbcaa10a56a04,7,4,3.5,3,5, all, default,1136,4.70255045,6016,4.639932794,5618,4.447067262
6a685220647fb4963928e5e9c06c0ab3,7,3.5,2.5,5,3, serendipity, high,7502,3.837340555,924,3.753840438,541,4.062258646
0a2710ab8f5c296ad7768a6c465acf2f,5.5,4,3,2.5,3, popularity, medium,86504,4.270210377,104636,4.32186447,100553,4.414832121
7f26bde93a64160afc066dfa25706e30,3.5,5,5.5,2.5,3, diversity, high,318,5,7502,4.932922544,61406,4.692803204
6fdeb4da10d725823dbb265e571526f3,5.5,6.5,6,6.5,4.5, diversity, high,318,4.533458271,7502,4.346967121,94969,4.233057485
b693dad88a44928f5f757a684137898e,6,5.5,7,5.5,5, diversity, high,318,4.533458271,7502,4.346967121,94969,4.233057485
2d5610e94b8f5fcf506d8207caa5bbe6,5.5,5,2.5,6.5,5.5, diversity, low,5618,4.27357373,3000,4.165406449,31658,4.13902494
74cc090046d00f2c393116371787a37a,5,4.5,3.5,5.5,5, popularity, medium,116897,4.464379137,120813,4.541822806,129514,4.570330689
16e241b3eee2adc729952f994622e20d,6.5,7,4.5,7,6, popularity, high,56580,3.657517748,26433,3.680741799,56869,3.69417762
90f8d082483def760a296ba1fc1cb79f,4.5,5.5,4,3.5,2.5, diversity, high,1997,4.177193876,86504,4.215572442,129401,4.180344288
51be2ac9f41a014dd996ea3ed6056836,5.5,5.5,3,4,6.5, popularity, medium,7502,4.587126644,5971,4.486004609,78499,4.608070638
735ff2ffede2d2fed02a0c4212d35acb,6.5,6,4.5,4.5,3.5, serendipity, low,94466,4.479858242,30707,4.506717665,6711,4.626747183
973e324cd69effcc68c057b25545741b,6,4,4,6,4.5, serendipity, low,5952,5.019996613,97921,5.095882999,89745,4.755289232
f17a246ce920c72bd981df61cefcbf00,7,5.5,3.5,7,7, serendipity, low,5952,5.019996613,97921,5.095882999,89745,4.755289232
feb85d3dbf8878d745c16a431bf6396e,4.5,4,6,7,3.5, popularity, low,111617,4.184571941,99764,4.300892774,99296,4.318346852
7f8f3ab20ff8e7a11ec85b9ef100941e,6.5,5,6,6.5,5, diversity, medium,2324,4.737926143,2076,4.74178738,3470,4.79906478
c79ac82e3a5c28cca64891a0aa091636,6,4,3,5.5,5.5, popularity, low,56782,4.795364633,5971,4.887071003,3000,4.838825907
bb2e6d131e0ac11d0a6ef9bb9ff9578d,4.5,4,5,4,4, popularity, low,94466,3.331132691,86377,3.304803338,77658,3.424310143
5d6097516ad7a1b89547180e8ffa3cc0,3.5,3.5,3.5,7,4.5, serendipity, high,127052,4.075554201,27423,4.070265273,100553,3.927101368
aeebcdd802b1116a6d74b014211f9ff8,4.5,2.5,4,3.5,3, serendipity, medium,6985,4.803635023,4144,4.8335124,26131,4.694320823
1c1286bced458836d6c082753a70facc,6,4,1.5,6,4, popularity, medium,68237,4.666663222,3435,4.614683594,5630,4.521851293
d12803fe252733fa368b04a5ba1da3cc,5.5,6.5,5.5,3.5,2.5, popularity, medium,2186,4.657314446,1086,4.659649071,1284,4.750673867
c970693b1f9d7f605e33b008427d3a2e,5.5,4.5,4.5,5.5,2.5, diversity, low,1148,5.026139462,745,5.015145169,3462,4.986748026
5f41bed95315db615b4e62548d5251ec,4.5,3.5,5,5,4, popularity, medium,89759,3.976596384,6460,4.096096785,6818,4.001016824
13c4e10a9e5409b8a7fda839c89dbbb9,4.5,3.5,7,6,2, popularity, low,110102,3.804163586,111362,3.994728196,106696,3.770122259
234415a6e2186cdae3f4f90a22f5d62c,6.5,2.5,4,5,2, serendipity, medium,7153,4.050935801,745,4.075102599,49272,4.112626838
9c7d187c4633d8a0f006c84b5b9ecb5d,7,4.5,6,7,6, diversity, medium,778,4.692553145,2324,4.46820578,1527,4.575754741
8e8dcd06b50c084edab76440d125cfc9,6.5,4,3.5,3,1.5, diversity, medium,778,4.692553145,2324,4.46820578,1527,4.575754741
3d13b4f4f99173d841d81e567663fb4c,5.5,2.5,4,4,2.5, serendipity, high,112552,4.094725963,116797,4.043758328,112290,3.927439743
2dfc532ac4f0aa7bbeef9cdcd08d9d01,5,5.5,3.5,5,1.5, serendipity, high,112552,4.094725963,116797,4.043758328,112290,3.927439743
5d26c442c9dcde383783b1249595f808,7,4,3.5,3,3, serendipity, low,80111,4.006697774,109697,3.970820692,101891,3.999712761
f88e469be7bbeb454e255674d52b5941,5,4,4,5,4, all, default,7153,4.487739079,50,4.578610669,527,4.559729368
871fa3edc96d4d15fe53f769a8bbc3c6,7,2.5,4.5,5,3.5, diversity, medium,6016,4.61119737,260,4.554784528,50,4.701505843
b9a930cf08372e6989e81c66bd5be4c4,6,3.5,7,5.5,5.5, popularity, medium,64957,4.524575208,68237,4.365313775,57669,4.415317517
81071218abff2412476d31df9fd8986e,4,3.5,2.5,4,1, serendipity, medium,108983,4.331467534,109740,4.476000753,114935,4.117698889
13bf28bb2c453a3c891287470bbbafe3,5.5,3.5,3.5,3,2.5, diversity, low,7327,4.279398596,8261,4.45819537,1251,4.409827397
7fa4c483675abec2fea07b5535ae80f2,4,4,3.5,3.5,2.5, diversity, high,318,5.323054964,102445,5.035633896,111759,4.576333948
a35765de36ad1d0a8dcb34c7ef74d834,6,4.5,4,5.5,3.5, serendipity, low,2804,3.784019949,121372,3.828554611,130518,4.20846313
73001138cc8fabcd0f9f48d302fd3a12,6.5,4,7,4,3, popularity, medium,114028,4.855014751,2859,4.916918673,123,4.932260782
1971919bf4aca46c6ec07c2f31f20c1a,5,3,3.5,4.5,5.5, serendipity, medium,114028,4.110804662,129514,4.254268079,26453,4.290314714
9ebc74d4c54c803c4b4ae830dc49d995,4.5,3,4.5,4.5,2, diversity, low,4993,4.211051497,5952,4.180102522,7153,4.217267574
afc63c360bbe1c520daecac8f2d00df1,4,4,4,5.5,2.5, popularity, high,908,4.310351454,904,4.118966952,33794,4.112387864
3e4ae56477626ce230f9c40497d02052,2.5,5.5,6.5,4,3.5, serendipity, high,7502,4.392242861,77658,4.338977438,112552,4.212662531
752efd673f3c1605e97a9068d4573e34,5,3.5,5,4.5,5.5, popularity, low,101850,3.057854481,102217,3.065366059,26674,3.076732247
2b6f4bb9f6fd6540bfbc6b8ee7805f7d,5.5,4.5,4,5.5,4, serendipity, medium,130518,4.643862083,116411,4.629363867,102602,4.756443491
0d064a3e6ff31709545ff19db9b80325,7,3,7,5,2.5, serendipity, high,111362,4.476657455,109487,4.402598026,86377,4.313301916
39dbe43b28893aee30ad26cb77dfa95c,6,5,4.5,3.5,4, serendipity, medium,77658,4.368335565,112852,4.193724873,86377,4.248828759
3d2d0f634a5eca0facb9d1431d8c1543,5.5,3.5,3.5,5.5,5, diversity, medium,1035,4.637303486,40412,4.414869649,31658,4.44668773
7ddf61a73ba57c20e15e69061ded1d8f,5.5,4,4.5,1.5,3.5, popularity, medium,3677,4.371414169,55814,4.26998481,6669,4.74326124
91618a604a2e963fccaa50c6b2647be6,5,3.5,4.5,5.5,2, popularity, medium,78499,4.396519346,930,4.558565455,3435,4.596557928
ddfe38fd826e2479eb304ce273532791,5.5,4,4,4,3, serendipity, high,77658,5.016742554,112552,4.890427647,109487,4.859314612
72eba75ba212f8be6beccbdf63291c42,4,2.5,6,5,2, serendipity, high,77658,5.016742554,112552,4.890427647,109487,4.859314612
75a54727bffcbbb561da9d3eb604f28e,5.5,4,3.5,4,5, serendipity, low,2019,3.797098901,98154,3.986881105,74324,3.935523726
f02cf4ae90d54046a8cdbb827aa5d224,6.5,3.5,6.5,6.5,5, diversity, high,60069,4.7274625,7502,4.310609148,117176,4.294247906
3f6716ca8a73f4f6adce183c75dff421,6,3.5,7,4,4, diversity, high,1214,4.214707489,77658,4.235188355,105250,3.965851666
0354ca225ef99f94a04587eb3fd4e2ed,6,3,3.5,6,3, diversity, high,1136,4.223715307,112552,4.059967542,77658,3.303001228
b70e34923c21e3554bc08453a3819997,4,3,5.5,3.5,2.5, popularity, high,745,4.28871157,1215,4.349554416,1376,4.170925909
ce9ab846f581ca390ec54e14828610ec,5.5,4,4,4.5,2, popularity, low,101895,4.347837324,7759,4.818736716,3645,4.794397395
26d6b29c5805b756dedf3e5092b4657c,6,5.5,7,6.5,2.5, popularity, medium,77658,4.999705849,2940,4.845132062,7116,4.746018081
f014af67a1fe795a1f7c8d5362cca588,5.5,3.5,3.5,5.5,3.5, serendipity, high,116797,4.567776376,88125,4.457455011,5444,4.520335002
ebaa2c19e9277bf0ea11f7e514632284,4.5,3,5.5,4,1.5, diversity, medium,5952,3.919510937,2324,3.905789592,1527,3.816098262
cac8bdb5c2835a1aeaf9cec69f280a7c,6,4.5,5,5,3.5, serendipity, low,3949,4.815205646,5995,4.950621388,3578,4.933888643
b2240e090cfc613313837f0d0fafb1bd,5.5,5.5,2,5.5,4, all, default,112556,4.880851404,1197,4.603694513,858,4.462367551
916de18db1f831534309a81863c53ba4,5.5,5.5,7,4.5,1, popularity, high,3751,4.336365044,1252,4.57110519,1148,4.689996064
61629488d492042f593772c3670dacf7,2,5,3.5,7,1, popularity, high,1136,4.258710197,5952,4.267921669,4993,4.303814907
d92e9cc5051723ab2bcff699ac5f14e6,4,3.5,4,6,2, popularity, high,1237,4.626002807,33660,4.65073839,1248,4.607412544
02b65cddb18d3fefd3a6295768004f56,4,6,2.5,5.5,2, all, default,858,4.657506093,1221,4.598762909,1196,4.474963778
cec560b0bce4194769361a6dc5695c0d,5.5,5.5,7,5,4.5, popularity, high,1284,4.40080359,1212,4.359023579,922,4.538669093
54b240e846e777a11d4331bb6517507d,3,3,3,5,2, popularity, low,60904,3.663847601,96606,3.647199147,32840,3.573622983
328c2ab83ac272310bcb30ef59a6a045,6.5,5,5.5,5,4, popularity, medium,99813,4.40191637,116797,4.212859445,130970,4.26545645
25314c2d41b805ee95da48e9061236d3,7,4.5,5,6.5,5, diversity, low,2208,3.812151071,965,3.551399768,2183,3.622171044
a15fb89962d1ffaca4e59e3ecd3a571f,5.5,5,7,5.5,3.5, diversity, low,1955,4.709203687,1956,4.578087947,1958,4.806031845
62eebf59bf8c45fdd8eb8562b008da1b,4.5,4,5,3.5,2, diversity, low,1955,4.709203687,1956,4.578087947,1958,4.806031845
fe0b9ad4b253b40df41029d525f3b9f1,7,4.5,4.5,5.5,2.5, popularity, medium,88140,4.195102412,109487,4.081379021,88744,4.339734138
e7cee6d0db15ce5cf52189c0053a93e8,5,2.5,1.5,5,5, popularity, medium,2324,3.91066838,1252,4.728184086,58559,3.953366839
f2330e45ff5d0ba626fa1404831975b6,5,5.5,5,5,3.5, diversity, high,4973,4.32683797,7502,4.402585243,109374,4.132888069
74426e1cf7f4411a0f16edd7a95929e3,6,4,4,2.5,2, serendipity, medium,27423,4.433448367,101850,4.475039552,26453,4.325642592
