id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9148875,Lovely E. Harlem Brownstone PH,3201337,Diego,Manhattan,East Harlem,40.79779,-73.93648,Entire home/apt,150,3,90,25-06-2019,2.11,2,37
34974525,Amazing Furnished 2 Bed on Park Ave with Gym #6110,113723310,Joe,Manhattan,Murray Hill,40.74812,-73.98046,Entire home/apt,300,30,0,,,8,342
13880972,Wonderful private room fun apt in Hells Kitchen!,82147411,Vincent,Manhattan,Hell's Kitchen,40.76601,-73.99167,Private room,65,1,43,03-01-2019,1.27,1,0
22221072,Private cozy room in Bushwick / full-size bed,101970559,Sergii,Brooklyn,Bushwick,40.69295,-73.90851,Private room,50,30,4,23-06-2018,0.21,6,325
26518916,Spacious Bushwick Bedroom!,14907512,Alex,Brooklyn,Bushwick,40.69505,-73.92968,Private room,30,10,4,11-05-2019,0.35,1,13
1847434,Beautiful warm duplex apartment,9632747,Mick,Brooklyn,Bedford-Stuyvesant,40.68489,-73.95473,Entire home/apt,150,7,108,17-06-2019,1.72,2,359
553862,"Bedroom, kitchen and private garden",2647043,Steve,Brooklyn,Park Slope,40.67981,-73.97967,Private room,152,2,23,08-10-2018,0.27,1,365
23085504,Jazzy cool sunshine,24796602,Wesly/Jessica,Brooklyn,Crown Heights,40.6718,-73.92678,Private room,55,2,34,29-05-2019,1.99,4,341
22360787,"Friendly, bright & safe first floor Brooklyn gem!",33738190,Jen,Brooklyn,Sunset Park,40.66316,-73.99643,Private room,80,1,0,,,3,0
17188328,Cozy studio in the heart of the West Village,6375225,Jennifer,Manhattan,West Village,40.73376,-73.99982,Entire home/apt,150,3,0,,,1,0
26235873,Voted #1 Airbnb In NYC,197169969,Maria,Queens,Jamaica,40.68939,-73.79886,Entire home/apt,10,2,22,06-07-2019,1.76,1,332
9880495,NYC Midtown West Luxury 1 bedroom apartment!,30283594,Kara,Manhattan,Midtown,40.76555,-73.98224,Entire home/apt,239,30,0,,,121,351
1895457,Greenpoint Studio w/ 2 cats,9848620,Kevin,Brooklyn,Greenpoint,40.72587,-73.94122,Entire home/apt,70,5,2,23-08-2016,0.06,1,26
4759361,Comfy large room in Wash Heights,15055041,Nathan,Manhattan,Washington Heights,40.83779,-73.94328,Private room,70,2,248,05-07-2019,4.65,1,12
33743807,Cozy Bushwick Studio - Great Location,18569998,Brandon,Brooklyn,Bushwick,40.7077,-73.9225,Entire home/apt,100,4,4,24-06-2019,1.52,1,11
9271742,Spacious Private Ground Floor Studio Apt.,2801328,Ben,Brooklyn,Bedford-Stuyvesant,40.68375,-73.93313,Entire home/apt,110,2,122,04-07-2019,2.76,2,159
13300059,Quiet Home Base for Exploring an Exciting City!,36478779,Isa,Brooklyn,Prospect-Lefferts Gardens,40.66071,-73.9558,Entire home/apt,94,3,98,03-07-2019,2.71,1,94
1030780,NYC Brooklyn Sunset Park- Great Bed. Great House.,1113080,Audrey,Brooklyn,Sunset Park,40.64871,-74.00774,Private room,70,2,45,01-01-2018,0.6,3,0
45936,Couldn't Be Closer To Columbia Uni,867225,Rahul,Manhattan,Morningside Heights,40.80549,-73.95924,Private room,99,4,122,14-05-2019,1.18,2,233
7601870,Chelsea Chic,35102629,Marino,Manhattan,Chelsea,40.75013,-74.0033,Entire home/apt,215,1,75,26-05-2019,1.61,1,331
29775749,Modern Luxury 1BR Apt,39607226,Alan,Brooklyn,Bushwick,40.68856,-73.91903,Entire home/apt,119,3,6,16-06-2019,0.79,1,4
4384820,N 6th & Bedford PRIME Williamsburg ,22764554,Linda,Brooklyn,Williamsburg,40.71797,-73.95981,Private room,135,1,1,04-11-2014,0.02,1,0
21890848,Beautiful Healthy Home in Ditmas Park,21003445,Vanessa,Brooklyn,Flatbush,40.63531,-73.96546,Private room,55,2,3,30-04-2018,0.16,1,65
17225037,Private Room20-102,115993835,Shimin,Brooklyn,Sunset Park,40.63929,-74.00669,Private room,30,1,27,01-04-2019,1.64,5,168
28967484,Comfortable Brooklyn Room,34125495,Billy,Brooklyn,Bushwick,40.68893,-73.90984,Private room,39,1,5,09-06-2019,0.6,1,158
30387960,"Ideal Chelsea Studio w/ Balcony, Doorman + Gym by Blueground",107434423,Blueground,Manhattan,Chelsea,40.73899,-73.99749,Entire home/apt,291,30,0,,,232,320
35484401,Newly renovated shared room in great neighborhood2,248161322,Sergii,Brooklyn,Bushwick,40.7003,-73.9406,Shared room,35,30,0,,,14,320
13821806,Charming 1BR in Williamsburg - perfectly located,7695239,Rachad,Brooklyn,Williamsburg,40.72128,-73.95782,Entire home/apt,249,3,0,,,1,0
11293006,Queen Bedroom in East Village,59007500,Matt,Manhattan,East Village,40.72814,-73.97995,Private room,85,1,4,24-07-2016,0.11,1,0
8002080,Luxury  suite.(private),42243297,Wilson,Brooklyn,Bensonhurst,40.61059,-74.00602,Entire home/apt,65,1,287,06-07-2019,7.31,1,308
28184830,1 Bedroom in Williamsburg 3 BD/1BA Apartment,26942041,Clara,Brooklyn,Williamsburg,40.70744,-73.95136,Private room,50,7,0,,,1,0
30913224,"Cozy and Sunny Room Williamsburg, Luxury Building",33771081,Rémy,Brooklyn,Williamsburg,40.70959,-73.94652,Private room,80,3,2,08-05-2019,0.31,1,0
22571028,Apt. 2nd Floor (A)   2/4 Guest,87073749,Benedetta,Brooklyn,Williamsburg,40.70982,-73.95609,Entire home/apt,125,2,80,22-06-2019,4.44,2,74
600877,Rare Loft Apt in Heart of Brooklyn,2973437,Kevin + Casey,Brooklyn,Boerum Hill,40.68379,-73.98313,Entire home/apt,180,3,2,29-12-2015,0.05,1,0
30212514,Manhattan West - Double Double Room,224414117,Gabriel,Manhattan,Hell's Kitchen,40.75506,-73.99803,Private room,199,1,7,03-02-2019,0.95,30,166
18619857,Ms. Dee Comfort Zone,97794385,Debra,Queens,Jamaica,40.68555,-73.79416,Private room,30,1,15,28-06-2019,0.67,2,90
3485146,"Sun Soaked, NYC Brownstone Apt",6707119,Parnell,Manhattan,Harlem,40.8079,-73.94887,Entire home/apt,150,1,1,30-12-2014,0.02,1,0
34421663,2 Bedroom the NYs Most Poppin Neighborhood,259816232,Rachel,Manhattan,Lower East Side,40.71911,-73.98414,Entire home/apt,250,1,0,,,2,179
19360560,One bedroom; private house; great location,43604044,Judy,Queens,Whitestone,40.78081,-73.82005,Private room,40,2,0,,,1,0
15220,Best Location in NYC! TIMES SQUARE!,59734,Luiz,Manhattan,Hell's Kitchen,40.75531,-73.99293,Private room,69,2,289,09-06-2019,2.49,2,294
7820423,Large 2 Bedroom apt near Union Sq,4068324,Heidi,Manhattan,Greenwich Village,40.73415,-73.99814,Entire home/apt,425,4,68,16-06-2019,1.45,1,36
19564437,Sunny BK Bedroom with Private Bathroom and Balcony,6313371,Ashley,Brooklyn,Clinton Hill,40.689,-73.9613,Private room,90,3,0,,,1,0
29242098,Large Private Bedroom in a Spacious Apartment,41945759,Angely,Manhattan,Washington Heights,40.85671,-73.92735,Private room,165,1,3,29-12-2018,0.35,1,0
14050933,"Large, sunny room in Brooklyn",14235450,Elizabeth,Brooklyn,Sunset Park,40.64775,-74.00858,Private room,41,3,2,11-09-2016,0.06,1,0
32401972,Chic Village Apt!,5611846,Bradley,Manhattan,Greenwich Village,40.72847,-74.00094,Entire home/apt,200,3,0,,,1,0
14723697,"3-Bedroom Apartment, 10 Minutes from Manhattan",864735,Jason,Queens,Astoria,40.75539,-73.91709,Entire home/apt,117,30,7,04-04-2019,0.23,8,241
22148416,The Skyline Loft — Incredible Views Near 2 Trains,14364462,Ashley,Brooklyn,Bushwick,40.70597,-73.92091,Entire home/apt,127,3,9,24-04-2019,0.49,2,34
13130332,Welcome to Williamsburg,16708043,Justin,Brooklyn,Williamsburg,40.71066,-73.95726,Private room,85,1,42,24-11-2017,1.14,1,0
29900235,"Cozy Manhattan Room, 15 minutes to Times Square",99511145,Nichole,Manhattan,Harlem,40.80646,-73.94829,Private room,45,4,19,06-07-2019,2.54,2,10
26455093,Presidential Comfort,198476726,Cathy,Queens,Far Rockaway,40.60395,-73.74904,Private room,55,1,27,07-07-2019,2.21,1,177
21735642,Modern/Cozy Brooklyn Apartment,37084362,Amelia,Brooklyn,Williamsburg,40.71469,-73.94097,Private room,101,3,14,24-06-2019,0.76,1,0
19126369,Cozy and full Daylight private room in greenpoint,41730784,Xiaoxia,Brooklyn,Greenpoint,40.72929,-73.95067,Private room,62,3,3,07-10-2017,0.12,1,0
18549222,Private room in Astoria  close to Manhattan,128768798,Ruth,Queens,Ditmars Steinway,40.77949,-73.91015,Private room,78,2,69,01-07-2019,2.65,1,166
34607764,Spacious Manhattan room mins to Central Park!,137358866,Kazuya,Manhattan,East Harlem,40.79466,-73.94032,Private room,34,30,0,,,103,216
34172085,Spacious private bedroom in Manhattan.,257993786,Ronnie,Manhattan,Inwood,40.86473,-73.92641,Private room,60,1,9,07-07-2019,6.28,1,352
19891896,Huge space right next to Central Park,125458231,Mohammad,Manhattan,Upper West Side,40.79403,-73.96314,Private room,85,1,0,,,1,363
34903658,"""Treehouse"" in the East Village with Private Patio",80573606,Alex,Manhattan,East Village,40.72649,-73.98433,Entire home/apt,275,2,3,16-06-2019,2.05,1,12
2260274,SUPER LOCATION 4 SUPER BOWL WKEND!!,11542120,Brett,Manhattan,Greenwich Village,40.73532,-73.99473,Private room,1250,1,0,,,1,0
15469541,Cozy two bedroom apartment.,92708653,Renette,Brooklyn,Bedford-Stuyvesant,40.68906,-73.93675,Entire home/apt,130,3,34,24-06-2019,1.28,1,147
18667956,Bushwick Chef's house,71224013,Heejun,Brooklyn,Bushwick,40.69445,-73.91161,Private room,70,1,22,01-07-2019,0.85,1,331
30770478,Big private room in Brooklyn penthouse,9288052,Lauren,Brooklyn,Clinton Hill,40.68527,-73.9657,Private room,60,7,2,02-05-2019,0.34,2,0
2060720,Charming Jr. 1 bedroom Midtown,9563358,Chun,Manhattan,Midtown,40.75184,-73.97199,Entire home/apt,106,7,3,24-05-2019,0.09,1,4
36332335,Manhattan Rooms by Central Park & 6 green train,97640457,Mel,Manhattan,East Harlem,40.79913,-73.94226,Private room,90,2,0,,,1,171
16147001,"New reno - vibey, sun-filled studio",35093829,Chris,Brooklyn,Williamsburg,40.71319,-73.93606,Entire home/apt,160,2,11,06-02-2018,0.35,1,0
9997449,Entire 2br apartment in the heart of Chelsea,23863809,Arthur,Manhattan,Chelsea,40.73927,-73.99833,Entire home/apt,220,1,8,29-08-2016,0.19,2,0
34678207,"Live on Ludlow.  Renovated, comfortable apartment",25189614,Liliana,Manhattan,Lower East Side,40.72162,-73.98732,Entire home/apt,350,29,0,,,1,269
17073983,Mags,114541713,Margaret And Orville,Queens,Jamaica,40.68619,-73.79229,Entire home/apt,127,5,52,15-06-2019,1.99,1,44
32527598,Castle Nolita,138492193,Antonio,Manhattan,Little Italy,40.71907,-73.99685,Entire home/apt,160,1,25,21-06-2019,5.47,1,29
23520803,Spacious one-bedroom apartment in Cobble Hill,16110255,Jennifer,Brooklyn,Gowanus,40.68084,-73.98964,Entire home/apt,130,7,11,30-06-2019,1.3,1,1
15948069,"4 bdrm/2 bath apt. Central Pk, Columbia U.",5162192,Amy,Manhattan,Upper West Side,40.79835,-73.9616,Entire home/apt,240,30,1,08-05-2019,0.48,12,211
34594922,Amazing 1 bdr in Upper East Side,19915612,Zarrar,Manhattan,Upper East Side,40.76718,-73.95748,Entire home/apt,180,2,1,19-05-2019,0.59,1,0
5885402,CHARMING ROOM W/ ROOF DECK ACCESS 1 :),4291007,Graham And Ben,Brooklyn,Bedford-Stuyvesant,40.69498,-73.96002,Private room,95,30,35,28-05-2019,0.69,11,340
2467879,"Great, cozy room in Williamsburg!",786862,Cristina,Brooklyn,Williamsburg,40.71841,-73.95992,Private room,90,1,2,30-04-2015,0.03,1,0
4507262,Luxurious Village 1 bed!,2282450,Philip,Manhattan,West Village,40.73553,-74.00546,Entire home/apt,247,2,21,02-05-2018,0.41,2,173
17473754,Large Room in Garden Apartment,5684780,Mauro,Brooklyn,Bedford-Stuyvesant,40.68348,-73.95123,Private room,90,3,3,27-03-2017,0.11,1,0
3885177,"Clean/nice Suite 5m T LIRR,B,Q65,13",4680747,Del,Queens,Flushing,40.75664,-73.79975,Private room,95,2,2,19-05-2019,0.06,1,267
23010967,Crown Heights Classic,78913808,John,Brooklyn,Crown Heights,40.67074,-73.94896,Entire home/apt,125,3,63,05-07-2019,4.36,1,165
21983547,"Spacious, Bright 1 BR in Prime Midtown West",12128527,Andy,Manhattan,Chelsea,40.75172,-73.99784,Entire home/apt,225,2,38,01-07-2019,2,2,257
16236939,Charming light-filled apartment in Crown Heights,32031114,Joseph,Brooklyn,Crown Heights,40.67247,-73.95752,Entire home/apt,110,30,1,02-01-2017,0.03,1,0
21751907,"Room in Brooklyn, 5 min to N and R train",26498283,Aura Angelica,Brooklyn,Sunset Park,40.64736,-74.0106,Private room,40,5,3,01-01-2019,0.16,1,0
20058138,"Large, quiet luxury home in Manhattan",134284480,Tiiu,Manhattan,Hell's Kitchen,40.75955,-73.99738,Entire home/apt,280,3,92,27-06-2019,4.13,1,69
21898732,Big room in East Village!,8177511,Fredrik,Manhattan,East Village,40.72648,-73.97904,Private room,55,7,0,,,1,0
20968046,"Beautiful RoomwBackyard near Trains,Astoria NY",150116246,Chimme,Queens,Astoria,40.75633,-73.92777,Private room,70,3,5,18-09-2018,0.24,1,0
7937398,Serene Brownstone Living Close To It All!,6444987,Jason,Brooklyn,Bedford-Stuyvesant,40.67973,-73.93058,Private room,72,2,151,16-06-2019,3.23,3,288
33086413,Beautiful  one bedroom in Astoria NY private Room,65887955,Mike,Queens,Astoria,40.76475,-73.90918,Private room,69,3,0,,,1,73
26253826,Historical Central Park stay,187872824,Erik,Manhattan,Upper West Side,40.7989,-73.96042,Private room,150,1,0,,,2,365
19179372,"Spacious APT in Brooklyn, 12 Min to Manhattan",126897352,Jason & Mary,Brooklyn,Bushwick,40.70376,-73.92104,Entire home/apt,170,18,22,08-05-2019,0.9,2,249
15927523,Newly renovated ground floor apt in Williamsburg,103349564,Jennifer,Brooklyn,Williamsburg,40.71463,-73.96474,Entire home/apt,250,2,53,06-07-2019,1.68,1,2
6428581,Nolita Room - Convenient & Quaint,3760161,Sharmilli,Manhattan,Nolita,40.72066,-73.99566,Private room,95,4,1,11-06-2016,0.03,1,0
13373898,Sunny Designer Gem for Families & Couples! #10304,8961407,Jamie,Manhattan,Harlem,40.8057,-73.94689,Entire home/apt,350,3,46,30-06-2019,1.3,3,297
1312228,NYC - CLINTON HILL - FURNISHED ROOM,7130382,Walter,Brooklyn,Clinton Hill,40.68371,-73.96461,Private room,55,1,3,20-12-2015,0.06,2,343
2461540,Big BR 15 min away from Manhattan,12587147,Joao,Queens,Astoria,40.75799,-73.92006,Private room,75,7,186,10-06-2019,2.93,1,193
2599963,Amazing Penthouse Studio (Midtown East),13314076,Abraham,Manhattan,Midtown,40.75529,-73.96897,Entire home/apt,99,6,15,26-08-2018,0.24,1,0
29351570,DESIGNER ARTIST 2 BEDROOM APARTMENT . E.V.,1810885,Alex,Manhattan,East Village,40.72628,-73.97981,Entire home/apt,199,4,4,27-05-2019,0.77,3,204
30736279,"Deluxe Wall Street Studio w/ Gym, Doorman by Blueground",107434423,Blueground,Manhattan,Financial District,40.70563,-74.00835,Entire home/apt,232,30,0,,,232,350
30659261,Quiet and Spacious South Williamsburg One Bedroom,2199778,Emily,Brooklyn,Williamsburg,40.70839,-73.9547,Entire home/apt,150,3,6,03-07-2019,0.95,1,4
6780285,Beautiful Williamsburg townhouse on a park.,230856,Gabrielle & Malcolm,Brooklyn,Williamsburg,40.7154,-73.93866,Entire home/apt,295,30,6,19-04-2018,0.13,1,0
310796,"Sunny 1 BR, West 80s & Central Park",1385157,Brian,Manhattan,Upper West Side,40.78443,-73.97399,Entire home/apt,109,30,18,07-06-2019,0.2,5,285
13496448,Sunny apartment in Lower East Side (LES),21604714,Roxy,Manhattan,Lower East Side,40.71934,-73.98172,Private room,75,2,3,20-05-2018,0.08,1,0
34061095,Empty Spacious Unfurnished 1 Bedroom Apartment,7228431,Susan,Bronx,Parkchester,40.83908,-73.86042,Entire home/apt,70,93,0,,,1,134
19965684,Lovely 1st floor studio,141557712,Isa,Queens,Astoria,40.76531,-73.92413,Entire home/apt,135,2,19,01-07-2019,0.81,1,310
21879760,Huge Dumbo Loft,1377201,Jon,Brooklyn,Vinegar Hill,40.70152,-73.98407,Entire home/apt,100,30,2,30-06-2018,0.12,1,31
21845154,Warm and cosy apartment in the heart of New York,4495261,Julien,Manhattan,East Village,40.72631,-73.98507,Entire home/apt,180,7,2,09-09-2018,0.11,1,0
22293539,Room for sublet in lovely Ridgewood!,15788530,Diana,Queens,Ridgewood,40.70188,-73.90429,Private room,60,7,2,04-01-2018,0.11,2,0
16841998,Double Bedroom in a Sunny Bushwick Loft,112127289,Jordan,Brooklyn,Bushwick,40.69284,-73.90695,Private room,40,3,6,19-06-2017,0.2,1,0
4758877,Bedroom in the Lower East Side,24555605,Robert,Manhattan,Lower East Side,40.72229,-73.9873,Private room,70,2,0,,,1,0
27434658,"Sunny and cozy room, 20 min from Manhattan",11158514,Yulia,Brooklyn,Flatbush,40.64472,-73.96263,Private room,42,10,1,12-09-2018,0.1,1,0
16824884,Amazing One Bedroom Apt,5447617,Jeffrey,Brooklyn,Bedford-Stuyvesant,40.6808,-73.93753,Entire home/apt,110,30,9,27-04-2019,0.34,3,319
1437044,Gorgeous West Village Hidden Gem,3355679,Roxanne,Manhattan,West Village,40.73556,-74.00903,Entire home/apt,270,1,4,04-10-2015,0.06,1,0
25637401,Cozy Shared Apartment in Midtown Manhattan,187975743,R.Henry,Manhattan,Hell's Kitchen,40.76361,-73.98992,Shared room,69,1,81,21-06-2019,6.09,8,192
36322148,Welcome Palace 2 !!!,182954454,Thaddeus,Queens,Jamaica,40.67105,-73.77308,Private room,75,2,0,,,2,88
20728525,Lovely Contemporary Home away from Home,141052003,Nicole,Queens,Jamaica,40.68503,-73.77983,Entire home/apt,150,2,45,30-06-2019,2.01,4,153
10625484,"Midcentury Feel, Hipster Pad (Hipsters Only)",4274594,Matt,Brooklyn,Bedford-Stuyvesant,40.6859,-73.9576,Entire home/apt,69,90,43,27-06-2018,1.16,1,0
25266226,"Minimalist Private Room in Queens, New York",104653500,Sonam,Queens,Woodside,40.7547,-73.90852,Private room,100,2,0,,,1,0
12846033,Spacious West Village Loft Studio,62225580,Elin,Manhattan,West Village,40.73326,-74.00844,Entire home/apt,225,14,0,,,1,0
20156079,Chic Williamsburg Apartment 2 Bedroom,126531152,Francesca,Brooklyn,Williamsburg,40.713,-73.94381,Entire home/apt,150,1,4,14-08-2017,0.17,1,0
15101577,"Beautiful New Studio, perfect for couples!",278624,Joshua,Brooklyn,Fort Greene,40.69415,-73.97131,Entire home/apt,100,3,26,04-05-2018,0.76,1,0
9249776,1 Bedroom in USW 71/Columbus,11120994,Christine,Manhattan,Upper West Side,40.77741,-73.97789,Entire home/apt,150,1,0,,,1,0
19036290,"Private Room and Bath, 1 block to train, Wash/Dry",912657,Shawn,Brooklyn,Bedford-Stuyvesant,40.68054,-73.94129,Private room,80,4,3,02-01-2019,0.12,1,104
28607153,Renovated Dining(2019) 5min to 74st Express subway,19303369,Hiroki,Queens,Jackson Heights,40.74951,-73.89378,Private room,35,30,2,30-06-2019,0.56,37,32
7652929,Studio Apartment on Upper West Side,27784469,Elizabeth,Manhattan,Upper West Side,40.78557,-73.97214,Private room,150,1,2,23-08-2015,0.04,1,0
7914369,Charming 1 Bedroom Garden Apt!,2010157,Alex,Brooklyn,Bedford-Stuyvesant,40.68372,-73.91994,Entire home/apt,120,2,92,03-07-2019,2.02,1,54
29520126,Large 2 bedroom apartment in Williamsburg,11923041,Eli,Brooklyn,Williamsburg,40.7158,-73.95863,Entire home/apt,300,10,0,,,1,0
34903861,"Get up and Go, Small comfy Studio in the Bronx",126614438,Jada,Bronx,Westchester Square,40.83616,-73.84638,Entire home/apt,75,1,5,24-06-2019,3.95,1,355
29514909,Modern and cozy apt in Manhattan,222261103,Brenda And Tim,Manhattan,East Harlem,40.78661,-73.94349,Entire home/apt,240,2,44,27-06-2019,5.22,1,93
4549155,Quaint Brownstone with Garden,1443186,Ash,Manhattan,East Harlem,40.80985,-73.93919,Entire home/apt,108,4,3,29-08-2016,0.07,1,0
28155197,Your home away from home!!,208079253,Wendy,Brooklyn,Crown Heights,40.67737,-73.94034,Entire home/apt,115,3,32,16-06-2019,3.49,1,168
29214672,Beautiful spacious apt in the heart of Bushwick,7638924,Ioana,Brooklyn,Bushwick,40.70466,-73.9177,Entire home/apt,130,4,0,,,1,0
7471933,Brooklyn corner loft! Great views+elevator✌️,34315772,Shawn,Brooklyn,Williamsburg,40.70414,-73.93408,Entire home/apt,360,6,34,02-07-2019,0.72,1,76
30020439,Airy Brooklyn Limestone : 3 Bedroom Suite!,3393434,Billye And Joe,Brooklyn,Crown Heights,40.67152,-73.94712,Private room,600,3,0,,,2,89
24347151,Good Vibes private room,4891915,Yohana,Brooklyn,Bedford-Stuyvesant,40.6947,-73.94319,Private room,85,3,36,06-07-2019,2.44,1,69
21753002,HUGE QUEEN ROOM IN 1500 SQFT WBURG BALLROOM APT,2212344,Enrique,Brooklyn,Williamsburg,40.71358,-73.95634,Private room,94,4,2,18-08-2018,0.1,3,0
15495202,"*Lux Doorman,New & Modern ,Grand Central",52950465,Gal,Manhattan,Midtown,40.75315,-73.97253,Entire home/apt,129,30,2,15-08-2017,0.06,12,326
36485609,43rd St. Time Square-cozy single bed,30985759,Taz,Manhattan,Hell's Kitchen,40.75751,-73.99112,Shared room,55,1,0,,,6,2
34152864,Luxury 2 Bedrooms 2 bathrooms High-rise,252211149,Anna,Manhattan,Kips Bay,40.7443,-73.97519,Entire home/apt,304,1,9,22-06-2019,4.66,1,127
25236588,Brand New Apt Room with Modern Living Room,62533391,Yvonne,Brooklyn,Borough Park,40.63584,-74.00578,Private room,55,1,5,19-05-2019,0.41,7,326
30707567,"Sunny, plant-filled & quiet Washington Heights apt",6769030,Dina,Manhattan,Washington Heights,40.83477,-73.94293,Private room,75,2,5,22-06-2019,1.76,1,0
29871943,Large Sunny Room in NYC,73881521,Betty,Manhattan,Washington Heights,40.84616,-73.93855,Private room,60,10,0,,,1,310
17735101,Quiet Studio in the ❤️of Hells Kitchen for 1 person,25651976,Lola,Manhattan,Hell's Kitchen,40.7606,-73.99345,Entire home/apt,150,8,8,02-01-2019,0.3,1,11
15147943,303 1,96080998,Hector,Brooklyn,Downtown Brooklyn,40.69569,-73.98249,Private room,139,1,0,,,1,0
16005960,Cozy Artsy Little Italy Apt!,104060705,Scott,Manhattan,Little Italy,40.71828,-73.99761,Entire home/apt,115,30,4,05-05-2019,0.12,1,35
32463707,Not too late! Great place in Chelsea,58483,Deni,Manhattan,West Village,40.73988,-74.00356,Entire home/apt,500,2,0,,,1,0
17239212,Cozy Brooklyn Apartment,51706510,Daniella,Brooklyn,Gowanus,40.6707,-73.99118,Shared room,37,1,9,08-05-2017,0.31,1,0
22019519,Manhattan New York luxurious hotel,160792280,Dez,Manhattan,Midtown,40.76583,-73.98087,Entire home/apt,200,1,1,02-12-2017,0.05,2,0
34519905,Luxury condo 10 mins from Times Sq NY!,247335568,Evelyn,Queens,Long Island City,40.74885,-73.9526,Entire home/apt,150,3,1,02-06-2019,0.81,7,23
12356709,Spacious 1 BR by Central Park!,52656626,Cassandra,Manhattan,Upper West Side,40.79772,-73.9626,Entire home/apt,120,3,11,17-08-2017,0.32,1,0
26033190,Williamsburg Luxury - Penthouse Duplex,16638733,Steve,Brooklyn,Williamsburg,40.71988,-73.94239,Entire home/apt,149,4,0,,,1,0
41513,Convenient cozy cheap apt Manhattan,181167,Lorenzo,Manhattan,Harlem,40.82704,-73.94907,Entire home/apt,80,3,2,02-11-2015,0.04,1,0
15663603,Comfy Private Room in Hamilton Heights,101131904,Tarirai,Manhattan,Harlem,40.83124,-73.94501,Private room,40,2,59,23-06-2019,1.9,1,39
21754221,STYLISH 1-BR APARTMENT IN PRIME SOHO!,6792247,Agnes,Manhattan,SoHo,40.72566,-74.00075,Entire home/apt,187,2,7,30-06-2019,0.64,1,4
35419046,"Bright, New & Quiet Bushwick Apt close subway L/J",539364,Vered,Brooklyn,Bushwick,40.68743,-73.91048,Entire home/apt,129,3,0,,,1,51
27846079,Art Gallery apartment in a Queens’ Victorian house,207622517,Andrzej,Queens,Woodhaven,40.69508,-73.86032,Entire home/apt,170,3,24,07-07-2019,2.55,1,308
32475687,Two bedroom apartment close to subway,230205171,Lian,Bronx,Schuylerville,40.84321,-73.83129,Entire home/apt,100,2,22,05-07-2019,4.93,1,3
29013,B & B Room 1,35935,Angela,Brooklyn,Bedford-Stuyvesant,40.68332,-73.9547,Private room,70,3,63,14-05-2019,0.58,2,310
11320246,Room for rent in East Village,47625541,Jeff,Manhattan,East Village,40.72152,-73.97999,Private room,65,2,4,21-07-2016,0.1,2,1
21564493,Cozy Washington Heights Home,143405573,Ryan,Manhattan,Washington Heights,40.83294,-73.94218,Private room,80,2,1,19-11-2017,0.05,1,0
33903300,Affordable Luxury 2 Bedroom & 2 Bath In Brooklyn,147983579,Chy,Brooklyn,Bedford-Stuyvesant,40.68946,-73.94181,Entire home/apt,165,4,9,01-07-2019,4.03,2,201
449034,Spacious Loft 5 min to Union Square,124357,Alex,Brooklyn,Williamsburg,40.71756,-73.95282,Private room,90,1,155,07-06-2019,1.78,3,328
33521183,"Massive, Incredible Brand New East Village Loft",238779678,Dustin,Manhattan,East Village,40.72735,-73.98917,Private room,62,30,0,,,9,325
12070985,"Spacious, Sunny, Happy Studio",41280277,Anna,Manhattan,Washington Heights,40.85496,-73.93406,Entire home/apt,84,2,0,,,1,0
10830083,Beautiful well kept private home!,56078939,Tony,Staten Island,Tottenville,40.49979,-74.24084,Private room,110,2,0,,,1,364
30089412,Private 2 bedroom apartment with outdoor space ..,156481014,Nyesha,Brooklyn,Clinton Hill,40.6819,-73.96007,Entire home/apt,250,2,16,30-06-2019,2.18,1,78
30324051,"3 bedrooms, 2 bathrooms, huge open space!",91427536,Yoav,Brooklyn,Bushwick,40.69684,-73.92241,Entire home/apt,100,2,1,01-01-2019,0.16,2,5
36268350,Beautiful Brooklyn room close to Manhattan!,242573463,Filipe,Brooklyn,Bedford-Stuyvesant,40.69653,-73.94213,Private room,77,2,0,,,7,147
14912574,Spacious Living in Ditmas Park,107675,Lio & Kim And Yotam,Brooklyn,Flatbush,40.64189,-73.96066,Entire home/apt,100,3,4,22-03-2019,0.12,1,69
7817350,1 Room in 3 bedroom Apt - 70s & 3rd,38301594,Shana,Manhattan,Upper East Side,40.77441,-73.95692,Private room,100,1,0,,,2,0
34286828,Cosy luxury studio for sublet on upper west side,101856518,Dearna,Manhattan,Upper West Side,40.77904,-73.98786,Entire home/apt,180,3,0,,,1,0
22984650,"Private room in Queens Village, NY. Near JFK.",143212135,David,Queens,St. Albans,40.70419,-73.75116,Private room,25,3,60,09-06-2019,3.61,1,350
28950019,Bed room close to NYC⬆︎ with lots of sun light☀️,43044876,Haruhisa,Queens,Elmhurst,40.73655,-73.87762,Private room,40,29,2,29-04-2019,0.55,5,32
19929723,Cozy And Quiet Getaway (Queen Size Bed),137999892,Simranjeet,Staten Island,Concord,40.60609,-74.0888,Private room,34,4,24,18-05-2019,1.03,7,293
30715488,New york Multi-unit building,5954813,Sarah,Brooklyn,Clinton Hill,40.68983,-73.96553,Private room,120,15,0,,,1,179
13378207,Sunny - Private Room in Park Slope South,63227509,Alan,Brooklyn,Sunset Park,40.65886,-73.99054,Private room,60,2,0,,,1,41
